T Kouzarides,"Wyspia_ska BS, Bannister AJ, Barbieri I, et al. BET protein inhibition shows efficacy against JAK2V617F-driven neoplasms. Leukemia. 2014;28(1):88-97.",
Yue-Fang Li,,
Sung Wee,,
Young-Ae Park,,
Yuxiong Wang,,
Zeger Debyser,,
Thomas Schneider,,
Mark Mehler,,
Tong Shen,,
Yujun Zhao,,
Srimoyee Ghosh,,
Roberto Battistutta,"Lolli G, Battistutta R. Different orientations of low-molecular-weight fragments in the binding pocket of a BRD4 bromodomain. Acta Crystallogr D Biol Crystallogr. 2013;69(Pt 10):2161-4.",
Sneha Shah,,
Samira Hozeifi,,
Xavier Tadeo,,
Yann Lamotte,,
Ronan Qu_r_,,
V Velissariou,,
Wendy Kellner,,
Thomas Cappola,,
Yuichi Morozumi,,
Sangho Park,,
Zhangyong Hong,,
Tam‡s Korcsm‡ros,"Gyurkó DM, Veres DV, Módos D, Lenti K, Korcsmáros T, Csermely P. Adaptation and learning of molecular networks as a description of cancer development at the systems-level: potential use in anti-cancer therapies. Semin Cancer Biol. 2013;23(4):262-9.",
Ryan Conrad,,
Yu Zhao,,
S_bastien Flajollet,,
Y Zhu,,
Sandra Steiner,,
Zi-Hui Zhang,"Qian MX, Pang Y, Liu CH, et al. Acetylation-mediated proteasomal degradation of core histones during DNA repair and spermatogenesis. Cell. 2013;153(5):1012-24.",
Sverre Heim,,
Uri Mbonye,,
Mark Dawson,"Wyspia_ska BS, Bannister AJ, Barbieri I, et al. BET protein inhibition shows efficacy against JAK2V617F-driven neoplasms. Leukemia. 2014;28(1):88-97.",
Zhiyan Du,,
Yuanzhong Wu,,
Sarah VanVickle-Chavez,,
Robert Schnepp,,
Zhaojie Zhang,,
Zhu Xhinzhou,,
Qiao Li,,
Xiaocai Gao,,
Travis Zack,,
Jude Deeney,,
Yue-Qin Li,,
Vincenzo Di Cerbo,,
T Gilbert,,
Serena D&apos;Souza,,
Zhi-Qiang Wang,,
Stephan Awe,,
Vladimir Ignatchenko,,
Zhenmin Liang,"Qian MX, Pang Y, Liu CH, et al. Acetylation-mediated proteasomal degradation of core histones during DNA repair and spermatogenesis. Cell. 2013;153(5):1012-24.",
Yue Zhang,,
Thierry Buchou,,
Susan Togher,,
Peter Dimaggio,,
Tilman Hackeng,,
Judith Penkert,,
Xianxin Hua,,
Yunyu Shi,,
Swen Hoelder,,
Ugur Ozbek,,
Zhi-Qiang Zheng,,
Ye Lee,,
Tue Fryland,,
Pascal Lefevre,,
Paolo Guarnieri,,
Rakhee Banerjee,,
Victoria Garbitt,,
Xi Wan,,
Yisong Wang,,
Yukichi Tanaka,,
Khalid Ouararhni,,
Surbhi Dhar,,
Vo Quy,,
Shamista Selvarajah,,
Jingya Wang,"Wang JB, Dong DF, Gao K, Wang MD. Mechanisms underlying the biological changes induced by isocitrate dehydrogenase-1 mutation in glioma cells. Oncol Lett. 2014;7(3):651-657.",
R Urdinguio,,
Tymon Rubel,,
Toru Nakamura,,
Sungyoo Cho,,
Laura Lombardi,,
Un Kang,,
Long Chen,,
Zsolt Lazar,,
Todd Sformo,,
Patricia Sanchez,,
Yannan Li,,
Tamar Chachua,,
Yuta Mishima,,
Tessa Gaarenstroom,,
Xin Zhang,,
Xiangyuan Wang,,
Yali Dou,,
Sylvie Magny,,
Yang Shi,,
Sarah Webb,,
Yong Cheng,,
Yoshihiro Nakamura,,
Vrajesh Karkhanis,,
Mensur Dlaki_,,
Subhadra Banerjee,,
Zhanxin Wang,,
Ruth Chiquet-Ehrismann,,
Yuanquan Song,,
Uwe Schaefer,,
Yawei Liu,,
Oliver Hobert,,
Samantha Pattenden,,
Yousang Hwang,,
Nicholas Fairbridge,,
V Virolle,,
Wolfgang Weidner,,
Sandra Citterio,,
Tessa Campbell,,
Yusuke Akai,,
Zachary Charlop-Powers,,
Jingchen Chen,,
Sandra Piquet,,
Zohar Yakhini,,
Ron Kerkhoven,,
Su-Jung Kwon,,
Paul Mullan,,
Yukimasa Shibata,,
Suvobrata Chakravarty,,
Scott Maxwell,,
Y Yamada,,
Tadasuke Tsukiyama,,
Yukako Nakamura,,
Sam Lievens,,
Vandana Sekhar,,
Ursula Grazini,,
Tatiana Karpova,,
Ulrich Steuerwald,,
Hiroshi Yamada,,
Susanna Pennacchini,,
Yoel Rodr’guez,,
Thomas Als,,
Timothy Hughes,,
Tiffany Horng,,
Stephanie Byrum,,
Xuning Wang,,
Richard Freiman,,
Omar El-Mounayri,,
Yingming Zhao,,
Tomasz Sarnowski,,
Shanshan Li,,
Simon Joubert,,
Woo Lee,,
Sheila Nardelli,,
Zhaoxia Niu,,
Timothy Cox,,
Wei-Hua Wu,,
Yumi Kariya,,
Yulan Piao,,
Zach Klase,,
Yi-Jan Lin,,
Yannick Doyon,,
Tieying Hou,,
Wolfgang Rottbauer,,
Ying Yu,,
Wilhelm Gruissem,,
Sergi Padilla-Parra,,
Vanessa Brès,,
Renu Chandrasekaran,,
Rosana March-Diaz,,
Reiko Toyama,,
Xueqi Wang,,
Zachary Klase,,
U Sch_nberger,,
S Flint,,
Todd Jackman,,
Suzanne Hartford,,
Zhaoqing Wang,,
Zhenghe Wang,,
William Fredericks,,
Zhiyuan Yang,,
Menie Merika,,
Xuan Liu,,
S Tzortzakaki,,
Tim Tully,,
S Farrona,,
S Mujtaba,,
X-J Yang,,
Tokameh Mahmoudi,,
Ying Luo,,
Xiaodong Wang,,
Tad Holak,,
Yuh-Long Chang,,
Melissa Durant,,
Zhi Zang,,
Yongxiang Gao,,
Ying Jiang,,
Yasunori Yoshimura,,
Rhoswyn Griffiths,,
Marc Lenburg,,
Ya-Li Yao,,
Yipeng Qi,,
Michael Carey,,
Pierre Pontarotti,,
Zeina Al-Natour,,
Tara Stuart,,
Noel Buckley,,
R Mitra,,
Smitha Sripathy,,
William Harrington,,
W Muir,,
Scott Sierra,,
Luke Dannenberg,,
Wooikoon Wang,,
Tomek Swigut,,
Lindsay Fowles,,
Ulrike Tauer,,
Paul Romesser,,
Zhaoyang Zeng,,
Robert Cus,,
Wen-Jun Liu,,
Markus Hengstschl_ger,,
James Kadonaga,,
Vittorio Pellegrini,,
Yi Yang,,
Yasumasa Sasaki,,
Stuart Schreiber,,
Yongping Pan,,
Prisca Ornaghi,,
Yii Chua,,
T Neuvians,,
Josette Pidoux,,
Vitalyi Senyuk,,
Yonggang Zhou,,
Sandra Dugas,,
Masaki Mori,,
Patrick Grant,,
William Kaelin,,
Zhong-Jian Guo,,
Steve Matthews,,
Seong-Tae Kim,,
Yoshiki Murakumo,,
Michael Rout,,
Yaoqi Zhou,,
Munira Basrai,,
Xavier de la Cruz,,
Tanya Ames,,
Zhong Deng,,
Zhijiang Zang,,
Yoshihiro Nakatani,,
Thierry Lerouge,,
Shinya Fujisawa,,
Michelle Reed,,
Rodolfo Negri,,
Panagiotis Politis,,
Tadashi Wada,,
Yasufumi Hayasida,,
Rhonda Trousdale,,
Qi Fan,,
Paul Lambert,,
Vibeke Arskog,,
Yuan Liu,,
Ze&apos;ev Ronai,,
Yuka Kanno,,
Thomas Rothstein,,
Yohei Shimono,,
Paula Duque,,
Sunhong Kim,,
Rudolf S_gesser,,
Tom Misteli,,
Wolfram H_rz,,
Yuan-Qing Yao,,
Qiu-hong Zhang,,
Thomas Dobner,,
J Barrett,,
Ritu Pandey,,
Theodora Agalioti,,
Scott Galasinski,,
Masayuki Itoh,,
Matthias Harbers,,
Wataru Morimoto,,
Veronica Ramos,,
Tomoko Ohshima,,
Vladimir Bermudez,,
Takashi Kuzuhara,,
Veronique Kiermer,,
Valerie Wilson,,
Sameez Hasan,,
Tony Kouzarides,,
T Kroll,,
S Bloyer,,
Y Chebloune,,
P Horn,,
D Faller,,
S Rose,,
P Robin,,
W Kraus,,
V Tordera,,
S Hsu,,
U Gullberg,,
T Doerks,,
S Wu,,
J Friedman,,
T Suganuma,,
U Samuelsson,,
P Wright,,
P Ornaghi,,
R Hipskind,,
E Miska,,
J Stein,,
T Maruyama,,
V Levenson,,
T Rozovskaia,,
R Tjian,,
Y Yang,,
S Buratowski,,
P Syntichaki,,
Y Chen,,
N Hamana,,
W Wang,,
T Miyazaki,,
J Thomas,,
V Saha,,
D Soldati,,
W Hendriks,,
M Zhou,,
S Klugbauer,,
V Lallemand,,
U Francke,,
S Roberts,,
X Meng,,
V Besset,,
M Kladde,,
Y Shi,,
V Poltoratsky,,
W Waldrip,,
S Reshmi,,
S de la Monte,,
R Nicolas,,
P Madsen,,
T Ranalli,,
R Ricciardi,,
T Georgakopoulos,,
P Tan,,
Z Lygerou,,
Q Van der Aart,,
M Muramatsu,,
P Khavari,,
S Haynes,,
S Gallagher,,
Yu-Hua Xue,"Lu H, Li Z, Xue Y, et al. AFF1 is a ubiquitous P-TEFb partner to enable Tat extraction of P-TEFb from 7SK snRNP and formation of SECs for HIV transactivation. Proc Natl Acad Sci USA. 2014;111(1):E15-24.",
Wei Liu,,
Mandy Muller,,
Shioto Suzuki,,
Y-M Yeh,,
Takashi Nakano,,
Viviana Stufano,,
Zhu Zhu,,
Zhen Xiao,,
Rafael Moura,,
Ulrike Richter,,
Kenneth Huffman,,
Serah Choi,,
Subhash Verma,,
Steve Flanagin,,
Stefano Gastaldello,,
Rivka Dikstein,,
T Ashworth,,
Tatjana Stankovic,,
Ujjwal Maulik,,
Oleg Laptenko,,
Vito Fazio,,
Sarah Russell,,
Yi-Ding Han,,
Yuko Tokitake,,
Uwe Rix,,
Zhen-Xing Ji,,
Michelle Young,,
Yiding Han,,
Ryan Walsh,,
Yuki Fujimoto,,
Michelle Le Beau,,
Philipp Voigt,,
Shimi Barda,,
Kiery Braithwaite,,
Reet Kurg,,
Zhihong Wang,,
Ryan Niederkohr,,
Thomas Kodadek,,
Mauricio Salcedo,,
Wei FANG,,
Tan Ince,,
Priya Kapoor-Vazirani,,
Yosuke Shimizu,,
Karen Pitman,,
Xiao-Fang Yu,,
Toomas Silla,,
Katayoun Varzavand,,
Sudhakar Jha,,
James Ziai,,
Hongbing Liu,,
Joaqu’n Espinosa,,
Min-Shu Hsieh,,
Thomas Olson,,
Wenlong Nei,,
Wulf Blankenfeldt,,
Takuya Nagata,,
Michael den Bakker,,
Seung-Mo Hong,,
Karen Tran,,
Wei-Sheng Wang,,
Xiao-Dong Yang,,
Leo Chalupa,,
Tin Nguyen,,
Stacey Mills,,
Robert Williams,,
Naresh Sahoo,,
Michael Botchan,,
Regina Park,,
Laimonis Laimins,,
Xavier Grana,,
Thomas Broker,,
Michael Dictor,,
Thomas Wiebe,,
T Dang,,
Michael Baxter,,
William Faquin,,
Richard Clark,,
