year,title,pmid,lastname,forename,initials,affiliation,lab
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Cutler,Leanne,L,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Le,BaoChau,B,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Rahemtulla,Amin,A,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Roberts,Irene,I,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Kleijnen,Maurits,M,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Witherington,Jason J,JJ,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Parr,Nigel J,NJ,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Prinjha,Rab K,RK,None,
2014,Potent antimyeloma activity of the novel bromodomain inhibitors I-BET151 and I-BET762.,24335499,Karadimitris,Anastasios,A,None,
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Hsu,T-I,TI,"1] Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan [2] Center for Infection Disease and Signal Transduction, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Lin,S-C,SC,"Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Lu,P-S,PS,"Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Chang,W-C,WC,"1] Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan [2] Center for Infection Disease and Signal Transduction, National Cheng-Kung University, Tainan, Taiwan [3] Institute of Basic Medical Sciences, National Cheng-Kung University, Tainan, Taiwan [4] Department of Pharmacology, College of Medicine, National Cheng-Kung University, Tainan, Taiwan [5] Graduate Institute of Medical Sciences, College of Medicine, Taipei Medical University, Taipei, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Hung,C-Y,CY,"Institute of Basic Medical Sciences, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Yeh,Y-M,YM,"Department of Internal Medicine, College of Medicine and Hospital, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Su,W-C,WC,"Department of Internal Medicine, College of Medicine and Hospital, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Liao,P-C,PC,"Department of Environmental and Occupational Health, National Cheng-Kung University, Tainan, Taiwan.",
2014,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.,24632608,Hung,J-J,JJ,"1] Institute of Bioinformatics and Biosignal Transduction, College of Bioscience and Biotechnology, National Cheng-Kung University, Tainan, Taiwan [2] Center for Infection Disease and Signal Transduction, National Cheng-Kung University, Tainan, Taiwan [3] Institute of Basic Medical Sciences, National Cheng-Kung University, Tainan, Taiwan [4] Department of Pharmacology, College of Medicine, National Cheng-Kung University, Tainan, Taiwan [5] Graduate Institute of Medical Sciences, College of Medicine, Taipei Medical University, Taipei, Taiwan.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Grayson,A R,AR,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Walsh,E M,EM,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Cameron,M J,MJ,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Godec,J,J,"1] Department of Microbiology and Immunobiology, Harvard Medical School, Boston, MA, USA [2] Department of Pediatric Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Ashworth,T,T,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Ambrose,J M,JM,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Aserlind,A B,AB,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Wang,H,H,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Evan,G I,GI,"Department of Biochemistry, University of Cambridge, Cambridge, UK.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Kluk,M J,MJ,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Bradner,J E,JE,"1] Harvard Medical School, Boston, MA, USA [2] Department of Adult Oncology, Dana-Farber Cancer Institute, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,Aster,J C,JC,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,"MYC, a downstream target of BRD-NUT, is necessary and sufficient for the blockade of differentiation in NUT midline carcinoma.",23604113,French,C A,CA,"1] Department of Pathology, Brigham and Women's Hospital, Boston, MA, USA [2] Harvard Medical School, Boston, MA, USA.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Tsai,L-H,LH,"Institute of Medicine, Chung Shan Medical University, Taichung, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Wu,J-Y,JY,"Department of Surgery, Buddhist Tzu Chi General Hospital, Taichung Branch, and College of Medicine, Tzu Chi University, Hualien, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Cheng,Y-W,YW,"Graduate Institute of Cancer Biology and Drug Discovery, College of Medical Science and Technology, Taipei Medical University, Taipei, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Chen,C-Y,CY,"Department of Surgery, China Medical University Hospital, Taichung, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Sheu,G-T,GT,"Institute of Medicine, Chung Shan Medical University, Taichung, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Wu,T-C,TC,"Department of Internal Medicine, Chung Shan Medical University Hospital, Taichung, Taiwan.",
2014,The MZF1/c-MYC axis mediates lung adenocarcinoma progression caused by wild-type lkb1 loss.,24793789,Lee,H,H,"Graduate Institute of Cancer Biology and Drug Discovery, College of Medical Science and Technology, Taipei Medical University, Taipei, Taiwan.",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Lamoureux,<forename>FranÌ_ois</forename>,F,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France [3].</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Baud'huin,Marc,M,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France [3] Nantes University Hospital, 1 Rue Gaston Veil, Nantes 44035, France [4].</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Rodriguez Calleja,Lidia,L,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Jacques,Camille,C,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Berreur,Martine,M,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,<lastname>RÌ©dini</lastname>,<forename>FranÌ_oise</forename>,F,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Lecanda,Fernando,F,"Division of Oncology, Adhesion and Metastasis Laboratory, Center for Applied Medical Research (CIMA), University of Navarra, Pio XII-55, Pamplona, Navarra 31008, Spain.",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Bradner,James E,JE,"1] Department of Medical Oncology, Dana-Farber Cancer Institute, Harvard Medical School, 44 Binney Street, Boston, Massachusetts 02115, USA [2] Department of Medicine, Harvard Medical School, 25 Shattuck Street, Boston, Massachusetts 02115, USA.",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Heymann,Dominique,D,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France [3] Nantes University Hospital, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,Selective inhibition of BET bromodomain epigenetic signalling interferes with the bone-associated tumour vicious cycle.,24646477,Ory,Benjamin,B,"<affiliation>1] INSERM, UMR 957, Ìäquipe labellisÌ©e ligue 2012, 1 Rue Gaston Veil, Nantes 44035, France [2] Physiopathologie de la RÌ©sorption Osseuse et ThÌ©rapie des Tumeurs Osseuses Primitives, UniversitÌ© de Nantes, Nantes Atlantique UniversitÌ©s, EA3822, 1 Rue Gaston Veil, Nantes 44035, France.</affiliation>",
2014,"RapidCaP, a novel GEM model for metastatic prostate cancer analysis and therapy, reveals myc as a driver of Pten-mutant metastasis.",24444712,Cho,Hyejin,H,"1Cold Spring Harbor Laboratory, Cancer Center, Cold Spring Harbor; 2Department of Pathology and Laboratory Medicine, New York-Presbyterian Hospital, Weill Cornell Medical College; 3Mount Sinai School of Medicine, New York, New York; 4Department of Medical Oncology, Dana-Farber Cancer Institute, Boston, Massachusetts; and 5Unit for Laboratory Animal Medicine, Medical School, University of Michigan, Ann Arbor, Michigan.",
2014,"RapidCaP, a novel GEM model for metastatic prostate cancer analysis and therapy, reveals myc as a driver of Pten-mutant metastasis.",24444712,Herzka,Tali,T,None,
2014,"RapidCaP, a novel GEM model for metastatic prostate cancer analysis and therapy, reveals myc as a driver of Pten-mutant metastasis.",24444712,Zheng,Wu,W,None,
2014,"RapidCaP, a novel GEM model for metastatic prostate cancer analysis and therapy, reveals myc as a driver of Pten-mutant metastasis.",24444712,Qi,Jun,J,None,
2014,"RapidCaP, a novel GEM model for metastatic prostate cancer analysis and therapy, reveals myc as a driver of Pten-mutant metastasis.",24444712,Wilkinson,John E,JE,None,
