year,title,pmid,lastname,forename,initials,affiliation,lab
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Wechsler-Reya,Robert,R,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Weiss,William A,WA,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Swartling,Fredrik J,FJ,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Kieran,Mark W,MW,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Bradner,James E,JE,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Beroukhim,Rameen,R,None,
2014,BET bromodomain inhibition of MYC-amplified medulloblastoma.,24297863,Cho,Yoon-Jae,YJ,None,
2014,Targeting Myc in KSHV-associated primary effusion lymphoma with BET bromodomain inhibitors.,23792448,Tolani,B,B,"Jane Anne Nohl Division of Hematology and Center for the Study of Blood Diseases, University of Southern California Keck School of Medicine, Los Angeles, CA, USA.",
2014,Targeting Myc in KSHV-associated primary effusion lymphoma with BET bromodomain inhibitors.,23792448,Gopalakrishnan,R,R,"Jane Anne Nohl Division of Hematology and Center for the Study of Blood Diseases, University of Southern California Keck School of Medicine, Los Angeles, CA, USA.",
2014,Targeting Myc in KSHV-associated primary effusion lymphoma with BET bromodomain inhibitors.,23792448,Punj,V,V,"Jane Anne Nohl Division of Hematology and Center for the Study of Blood Diseases, University of Southern California Keck School of Medicine, Los Angeles, CA, USA.",
2014,Targeting Myc in KSHV-associated primary effusion lymphoma with BET bromodomain inhibitors.,23792448,Matta,H,H,"Jane Anne Nohl Division of Hematology and Center for the Study of Blood Diseases, University of Southern California Keck School of Medicine, Los Angeles, CA, USA.",
2014,Targeting Myc in KSHV-associated primary effusion lymphoma with BET bromodomain inhibitors.,23792448,Chaudhary,P M,PM,"Jane Anne Nohl Division of Hematology and Center for the Study of Blood Diseases, University of Southern California Keck School of Medicine, Los Angeles, CA, USA.",
2014,Proteomics in farm animals: quo vadis?,24665858,de Almeida,Andre Martinho,AM,None,
2014,Proteomics in farm animals: quo vadis?,24665858,Bassols,Anna,A,None,
2014,Proteomics in farm animals: quo vadis?,24665858,Ceciliani,Fabrizio,F,"<affiliation>Instituto de Investigacao CientÃ_fica Tropical, Lisboa, Portugal &amp; ITQB/IBET, Oeiras, Portugal &amp; CIISA, FMV-UL, Lisboa, Portugal.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Bessems,Jos G,JG,"National Institute for Public Health and the Environment (RIVM), Bilthoven, Netherlands. Electronic address: jos.bessems@ec.europa.eu.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Loizou,George,G,"Health and Safety Laboratories, Mathematical Sciences Unit, Buxton, UK.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Krishnan,Kannan,K,"<affiliation>DÃ©partement de SantÃ© Environnementale et SantÃ© au Travail, FacultÃ© de MÃ©decine, UniversitÃ© de MontrÃ©al, MontrÃ©al, Canada.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Clewell,Harvey J,HJ,"The Hamner Institutes for Health Sciences, Research Triangle Park, NC 27709, USA.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Bernasconi,Camilla,C,"Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Bois,Frederic,F,"Compiegne University of Technology, Chair of Mathematical Modelling for Systems Toxicology, Compiegne &amp; INERIS, DRC/VIVA/METO, Verneuil en Halatte, France.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Coecke,Sandra,S,"Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Collnot,Eva-Maria,EM,"<affiliation>Helmholtz Institute for Pharmaceutical Research Saarland, SaarbrÃ_cken, Germany.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Diembeck,Walter,W,"Beiersdorf AG, Unnastr. 48, D-20245 Hamburg, Germany.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Farcal,Lucian Romeo,LR,"Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Geraets,Liesbeth,L,"National Institute for Public Health and the Environment (RIVM), Bilthoven, Netherlands.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Gundert-Remy,Ursula,U,"<affiliation>Department Clinical Pharmacology and Toxicology, Medical School (CharitÃ©), Berlin, Germany.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Kramer,Nynke,N,"Institute for Risk Assessment Sciences, Utrecht University, Netherlands.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,<lastname>KÃ_sters</lastname>,Gabriele,G,"European Partnership for Alternative Approaches to Animal Testing (EPAA), 15b Avenue Herrmann Debroux, 1160 Bruxelles, Belgium.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Leite,Sofia B,SB,"<affiliation>Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy; Instituto de Biologia Experimental e TecnolÃ_gica (IBET)/Instituto de Tecnologia QuÃ_mica e BiolÃ_gica, Universidade Nova de Lisboa (ITQB-UNL), Oeiras, Portugal.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Pelkonen,Olavi R,OR,"Department of Pharmacology and Toxicology, University of Oulu, Oulu, Finland.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,<lastname>SchrÃ¶der</lastname>,Klaus,K,"BioMed-zet Life Science GmbH/Centre for Alternative and Complementary Methods to Animal Testing (ZET), Linz, Austria.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Testai,Emanuela,E,"<affiliation>Istituto Superiore di SanitÃ , Viale Regina Elena, 299, Rome, Italy.</affiliation>",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,Wilk-Zasadna,Iwona,I,"Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy.",
2014,PBTK modelling platforms and parameter estimation tools to enable animal-free risk assessment: recommendations from a joint EPAA--EURL ECVAM ADME workshop.,24287156,<lastname>ZaldÃ_var-Comenges</lastname>,<forename>JosÃ©-Manuel</forename>,JM,"Systems Toxicology Unit/EURL ECVAM, Institute for Health and Consumer Protection, European Commission Joint Research Centre, Ispra (VA), Italy.",
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Barda,S,S,"The Mina and Everard Goodman Faculty of Life Sciences, Bar-Ilan University, Ramat-Gan, Israel; Institute for the Study of Fertility, Lis Maternity Hospital, Tel Aviv Sourasky Medical Center, Sackler Faculty of Medicine, Tel Aviv University, Tel Aviv, Israel.",
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Yogev,L,L,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Paz,G,G,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Yavetz,H,H,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Lehavi,O,O,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Hauser,R,R,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Doniger,T,T,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Breitbart,H,H,None,
2014,BRDT gene sequence in human testicular pathologies and the implication of its single nucleotide polymorphism (rs3088232) on fertility.,24865796,Kleiman,S E,SE,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Sahai,Vaibhav,V,"Division of Hematology/Oncology, Department of Medicine, Feinberg School of Medicine, Northwestern University.",
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Kumar,Krishan,K,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Knab,Lawrence M,LM,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Chow,Christina R,CR,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Raza,Sania S,SS,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Bentrem,David J,DJ,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Ebine,Kazumi,K,None,
2014,BET bromodomain inhibitors block growth of pancreatic cancer cells in three-dimensional collagen.,24807963,Munshi,Hidayatullah G,HG,None,
2014,The bromodomain: From epigenome reader to druggable target.,24686119,Sanchez,Roberto,R,"Department of Structural and Chemical Biology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.",
2014,The bromodomain: From epigenome reader to druggable target.,24686119,Meslamani,Jamel,J,"Department of Structural and Chemical Biology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.",
2014,The bromodomain: From epigenome reader to druggable target.,24686119,Zhou,Ming-Ming,MM,"Department of Structural and Chemical Biology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.",
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Liu,Ruijie,R,"Departments of Medicine and Nephrology, Mount Sinai School of Medicine, New York, NY.",
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Zhong,Yifei,Y,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Li,Xuezhu,X,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Chen,Haibing,H,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Jim,Belinda,B,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Zhou,Ming-Ming,MM,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,Chuang,Peter Y,PY,None,
2014,Role of Transcription Factor Acetylation in Diabetic Kidney Disease.,24608443,He,John Cijiang,JC,None,
2014,Disrupting the interaction of BRD4 with diacetylated Twist suppresses tumorigenesis in basal-like breast cancer.,24525235,Shi,Jian,J,"Department of Molecular and Cellular Biochemistry, College of Medicine, University of Kentucky, Lexington, KY 40506, USA; Markey Cancer Center, College of Medicine, University of Kentucky, Lexington, KY 40506, USA.",
2014,Disrupting the interaction of BRD4 with diacetylated Twist suppresses tumorigenesis in basal-like breast cancer.,24525235,Wang,Yifan,Y,"Department of Molecular and Cellular Biochemistry, College of Medicine, University of Kentucky, Lexington, KY 40506, USA; Markey Cancer Center, College of Medicine, University of Kentucky, Lexington, KY 40506, USA; Sun Yat-sen University Cancer Center, State Key Laboratory of Oncology in South China, and Collaborative Innovation Center of Cancer Medicine, Guangzhou 510060, China.",
2014,Disrupting the interaction of BRD4 with diacetylated Twist suppresses tumorigenesis in basal-like breast cancer.,24525235,Zeng,Lei,L,"Department of Structural and Chemical Biology, Icahn School of Medicine at Mount Sinai, New York, NY 10029, USA.",
2014,Disrupting the interaction of BRD4 with diacetylated Twist suppresses tumorigenesis in basal-like breast cancer.,24525235,Wu,Yadi,Y,"Department of Molecular and Biomedical Pharmacology, College of Medicine, University of Kentucky, Lexington, KY 40506, USA; Markey Cancer Center, College of Medicine, University of Kentucky, Lexington, KY 40506, USA.",
